variable,wind_speed,wind_speed,pressure,temperature,roughness_length
height,10,100,0,2,0
time,,,,,
2015-02-14 21:00:00+00:00,3.5679991,4.1565204,102415.05,285.9097,0.09022966
2015-02-14 22:00:00+00:00,2.916056,3.3458974,102403.88,286.9516,0.09022966
2015-02-14 23:00:00+00:00,2.4481678,2.8279023,102391.87,287.27048,0.09021652
2015-02-15 00:00:00+00:00,2.0470793,2.3804128,102326.016,287.4046,0.09021127
2015-02-15 01:00:00+00:00,1.8067266,2.066177,102327.7,287.3177,0.090234905
2015-02-15 02:00:00+00:00,1.6509348,1.8612028,102262.586,287.8444,0.090234905
2015-02-15 03:00:00+00:00,1.8644506,2.0718324,102210.75,287.90253,0.090213895
2015-02-15 04:00:00+00:00,2.0658944,2.2474189,102155.23,288.16788,0.09020864
2015-02-15 05:00:00+00:00,2.583914,2.8492212,102128.99,287.41843,0.09025855
2015-02-15 06:00:00+00:00,3.1808863,3.627284,102089.9,287.4708,0.090237536
2015-02-15 07:00:00+00:00,3.5506938,4.287671,102076.2,287.57037,0.09022703
2015-02-15 08:00:00+00:00,3.1491241,4.4054723,102124.14,286.068,0.09022178
2015-02-15 09:00:00+00:00,2.5760639,4.0418534,102200.64,286.01218,0.09022178
2015-02-15 10:00:00+00:00,1.9709139,3.3371987,102202.95,285.23682,0.09021915
2015-02-15 11:00:00+00:00,1.8164182,3.1167002,102226.24,285.18903,0.09021652
2015-02-15 12:00:00+00:00,1.7386723,3.0545676,102195.055,285.26962,0.09021915
2015-02-15 13:00:00+00:00,1.7714404,2.9382148,102155.75,285.2771,0.09021915
2015-02-15 14:00:00+00:00,1.5587195,2.551413,102161.66,284.89948,0.09021915
2015-02-15 15:00:00+00:00,1.3142204,2.2263248,102111.82,284.88278,0.09022178
2015-02-15 16:00:00+00:00,1.4075625,2.2987556,102051.336,284.97086,0.09022178
2015-02-15 17:00:00+00:00,1.6271782,2.660431,102024.79,284.599,0.09021915
2015-02-15 18:00:00+00:00,1.744823,2.9067922,102033.32,284.50174,0.09021915
2015-02-15 19:00:00+00:00,2.2081854,3.0342364,102051.336,284.86725,0.09021915
2015-02-15 20:00:00+00:00,2.5127976,2.9545228,102101.17,287.71027,0.090213895
2015-02-15 21:00:00+00:00,2.4482636,2.7871802,102105.28,287.93417,0.09020864
2015-02-15 22:00:00+00:00,2.414543,2.684948,102115.086,289.0319,0.09020864
2015-02-15 23:00:00+00:00,2.5028422,2.7273595,102102.55,289.51367,0.09020864
2015-02-16 00:00:00+00:00,2.8667676,3.1312294,102090.43,289.93332,0.09021127
2015-02-16 01:00:00+00:00,3.2952452,3.6172228,102034.375,290.09335,0.09021652
2015-02-16 02:00:00+00:00,3.5329204,3.8912907,101989.38,290.45023,0.09022178
2015-02-16 03:00:00+00:00,4.0266275,4.493116,101931.75,290.72366,0.0902244
2015-02-16 04:00:00+00:00,4.310258,4.8888135,101881.6,290.8215,0.09022703
2015-02-16 05:00:00+00:00,4.5187173,5.235262,101864.85,290.15033,0.0902244
2015-02-16 06:00:00+00:00,4.8123336,5.7233334,101865.375,289.88382,0.0902244
2015-02-16 07:00:00+00:00,4.910198,6.136431,101887.29,289.40778,0.0902244
2015-02-16 08:00:00+00:00,4.7933645,6.832252,101922.695,287.00858,0.09022703
2015-02-16 09:00:00+00:00,4.8581634,7.165892,101978.95,286.74667,0.09022703
2015-02-16 10:00:00+00:00,4.4563074,6.663718,101990.23,285.58908,0.0902244
2015-02-16 11:00:00+00:00,4.2868757,6.661873,102020.89,285.2955,0.09022178
2015-02-16 12:00:00+00:00,4.046294,6.4266706,101983.17,285.3266,0.09021652
2015-02-16 13:00:00+00:00,3.7921321,6.0925756,101943.66,285.25925,0.090213895
2015-02-16 14:00:00+00:00,3.618762,5.8698006,101899.09,285.0451,0.09021652
2015-02-16 15:00:00+00:00,3.4592702,5.668814,101879.914,285.07446,0.09021915
2015-02-16 16:00:00+00:00,3.2132025,5.3237715,101847.57,285.11478,0.090234905
2015-02-16 17:00:00+00:00,3.041868,5.0679784,101866.01,284.2473,0.090305835
2015-02-16 18:00:00+00:00,2.984547,5.0045567,101868.85,284.2433,0.09041354
2015-02-16 19:00:00+00:00,3.2820241,4.853747,101944.5,284.58347,0.09040828
2015-02-16 20:00:00+00:00,3.472685,4.286877,101950.82,288.56622,0.090347864
2015-02-16 21:00:00+00:00,3.7043579,4.364708,101956.516,289.22818,0.09026906
2015-02-16 22:00:00+00:00,3.3570938,3.8579774,101941.555,291.39368,0.09022703
2015-02-16 23:00:00+00:00,3.4000745,3.8710022,101921.95,291.95377,0.090213895
2015-02-17 00:00:00+00:00,3.478798,3.9666042,101847.46,292.401,0.090213895
2015-02-17 01:00:00+00:00,3.5945656,4.1112285,101796.78,292.75446,0.09021652
2015-02-17 02:00:00+00:00,4.102153,4.745059,101730.51,293.11133,0.09022178
2015-02-17 03:00:00+00:00,4.663687,5.5318813,101704.695,293.15912,0.09022703
2015-02-17 04:00:00+00:00,5.0450697,6.133819,101652.23,293.05664,0.09022966
2015-02-17 05:00:00+00:00,5.29876,6.57916,101645.484,291.80237,0.09022966
2015-02-17 06:00:00+00:00,5.4303975,6.935578,101591.23,291.1473,0.09022966
2015-02-17 07:00:00+00:00,5.0650434,6.9009748,101587.95,290.55154,0.0902244
2015-02-17 08:00:00+00:00,4.565096,7.011162,101652.125,288.37338,0.09021915
2015-02-17 09:00:00+00:00,4.3237634,7.0306005,101703.85,288.19263,0.09021652
2015-02-17 10:00:00+00:00,4.43405,7.2811866,101703.75,287.67343,0.09021915
2015-02-17 11:00:00+00:00,4.316553,7.1856494,101699.43,287.72235,0.09021915
2015-02-17 12:00:00+00:00,4.1337056,6.9880776,101700.91,287.8743,0.0902244
2015-02-17 13:00:00+00:00,3.7596242,6.508744,101660.02,287.84323,0.09022966
2015-02-17 14:00:00+00:00,3.404865,6.0175023,101634.0,287.51282,0.09024279
2015-02-17 15:00:00+00:00,2.9549177,5.400775,101669.51,287.27682,0.090376765
2015-02-17 16:00:00+00:00,2.532264,4.771382,101649.59,287.00626,0.09059216
2015-02-17 17:00:00+00:00,2.1241963,4.0739827,101619.88,286.21362,0.090852216
2015-02-17 18:00:00+00:00,1.8182633,3.4525645,101629.47,285.95575,0.09104398
2015-02-17 19:00:00+00:00,1.9579532,3.047732,101650.96,285.95114,0.09101771
2015-02-17 20:00:00+00:00,1.7094557,2.2716274,101672.984,289.79172,0.09077078
2015-02-17 21:00:00+00:00,1.430903,1.7149757,101670.664,291.0598,0.09045294
2015-02-17 22:00:00+00:00,1.0757259,1.3578831,101665.92,294.39844,0.09027694
2015-02-17 23:00:00+00:00,0.5838454,1.01009,101620.83,295.16632,0.090213895
2015-02-18 00:00:00+00:00,0.08568687,0.57599974,101600.28,295.4144,0.09020601
2015-02-18 01:00:00+00:00,0.69230723,0.45115614,101536.33,295.4783,0.09020601
2015-02-18 02:00:00+00:00,1.3463322,1.0973514,101502.93,295.14386,0.09020864
2015-02-18 03:00:00+00:00,1.9004955,1.8779272,101425.805,295.2348,0.090213895
2015-02-18 04:00:00+00:00,2.5479317,2.8678808,101395.984,295.33093,0.090213895
2015-02-18 05:00:00+00:00,3.1040032,3.772448,101383.34,294.32245,0.090213895
2015-02-18 06:00:00+00:00,3.463681,4.429085,101341.516,294.2004,0.09021127
2015-02-18 07:00:00+00:00,3.3477051,4.929012,101344.89,293.81073,0.09020864
2015-02-18 08:00:00+00:00,3.0083442,5.3405294,101372.805,291.12198,0.09020601
2015-02-18 09:00:00+00:00,2.6707547,4.886922,101419.27,290.64365,0.09020601
2015-02-18 10:00:00+00:00,2.2731051,4.124017,101386.93,289.45844,0.09020601
2015-02-18 11:00:00+00:00,1.3460587,2.8135335,101415.48,289.2391,0.09021915
2015-02-18 12:00:00+00:00,0.8553291,2.278641,101431.7,289.16486,0.090213895
2015-02-18 13:00:00+00:00,0.9857097,2.741848,101366.695,289.17062,0.09020864
2015-02-18 14:00:00+00:00,1.258915,3.0302079,101333.086,288.8805,0.09020864
2015-02-18 15:00:00+00:00,1.5829349,3.3552709,101309.805,288.68997,0.09020864
2015-02-18 16:00:00+00:00,1.9598111,3.8641057,101288.836,288.3066,0.09020864
2015-02-18 17:00:00+00:00,2.2718012,4.148028,101255.75,287.87375,0.09020864
2015-02-18 18:00:00+00:00,2.3280036,3.8644137,101260.914,287.7206,0.09020864
2015-02-18 19:00:00+00:00,2.187186,3.6349049,101306.53,288.32675,0.09021127
2015-02-18 20:00:00+00:00,1.7963852,2.568349,101320.97,290.70697,0.090442434
2015-02-18 21:00:00+00:00,0.7219737,1.0869453,101348.05,291.05865,0.09071037
2015-02-18 22:00:00+00:00,1.2139336,1.3721532,101272.29,293.42102,0.09021915
2015-02-18 23:00:00+00:00,2.1990912,2.4324937,101274.3,294.12845,0.09020601
2015-02-19 00:00:00+00:00,2.0890517,2.3560786,101239.21,294.4658,0.09020864
2015-02-19 01:00:00+00:00,2.862285,3.234485,101194.33,294.4341,0.09021127
2015-02-19 02:00:00+00:00,3.911355,4.7347116,101116.36,294.28906,0.09021652
2015-02-19 03:00:00+00:00,3.66542,4.653394,101094.76,294.25742,0.090213895
2015-02-19 04:00:00+00:00,2.923084,3.7805204,101141.54,294.11868,0.09053962
2015-02-19 05:00:00+00:00,1.8607253,2.3636425,101204.23,292.888,0.09353422
2015-02-19 06:00:00+00:00,1.596111,1.9441401,101247.53,292.4269,0.096481524
2015-02-19 07:00:00+00:00,2.151269,2.5545125,101259.44,291.93015,0.09485026
2015-02-19 08:00:00+00:00,2.1808665,3.1940067,101277.984,290.28848,0.094435215
2015-02-19 09:00:00+00:00,1.7554958,2.7812912,101367.65,290.04843,0.09424083
2015-02-19 10:00:00+00:00,1.5164837,1.9308602,101416.64,289.223,0.095735505
2015-02-19 11:00:00+00:00,0.9087212,1.0120462,101469.74,289.2558,0.09572237
2015-02-19 12:00:00+00:00,1.1800848,1.3806943,101485.86,289.07507,0.09571974
2015-02-19 13:00:00+00:00,1.4983183,2.7047205,101496.4,288.9185,0.0957644
2015-02-19 14:00:00+00:00,1.7058899,3.09063,101557.82,288.7268,0.09586947
2015-02-19 15:00:00+00:00,1.5621951,2.6908226,101520.0,288.64392,0.095919386
2015-02-19 16:00:00+00:00,1.1783575,1.9849612,101552.875,288.3089,0.095919386
2015-02-19 17:00:00+00:00,0.83986515,1.1315225,101536.016,288.0562,0.09593777
2015-02-19 18:00:00+00:00,0.51388675,0.6462432,101580.9,287.57843,0.09589574
2015-02-19 19:00:00+00:00,0.49269918,0.6078459,101616.41,287.9998,0.09563568
2015-02-19 20:00:00+00:00,0.5587952,0.6388886,101620.516,290.03577,0.09438531
2015-02-19 21:00:00+00:00,0.8757287,0.9554875,101608.82,290.5101,0.09244408
2015-02-19 22:00:00+00:00,1.4526088,1.5331753,101620.73,292.06717,0.09091
2015-02-19 23:00:00+00:00,1.9662209,2.1148424,101552.664,292.9277,0.090361
2015-02-20 00:00:00+00:00,2.7935283,3.0504346,101534.33,293.46075,0.09022703
2015-02-20 01:00:00+00:00,3.587041,4.006078,101463.734,293.6772,0.090213895
2015-02-20 02:00:00+00:00,4.3137527,4.948424,101421.27,293.58508,0.09021652
2015-02-20 03:00:00+00:00,4.9465737,5.819743,101301.9,293.50735,0.0902244
2015-02-20 04:00:00+00:00,5.548476,6.7057266,101257.12,293.40836,0.09022966
2015-02-20 05:00:00+00:00,5.810043,7.1382613,101228.67,292.10745,0.090237536
2015-02-20 06:00:00+00:00,5.959711,7.490133,101205.7,291.41843,0.090240166
2015-02-20 07:00:00+00:00,5.687368,7.3721724,101163.664,290.79617,0.090237536
2015-02-20 08:00:00+00:00,5.4172635,7.2551904,101148.7,289.1827,0.09023228
2015-02-20 09:00:00+00:00,5.1393366,7.09287,101176.836,289.24255,0.09022703
2015-02-20 10:00:00+00:00,4.9928455,7.2522326,101130.69,289.07333,0.09022703
2015-02-20 11:00:00+00:00,4.866457,7.067103,101106.664,289.14645,0.0902244
2015-02-20 12:00:00+00:00,4.3586125,6.3459525,101054.41,289.1735,0.09021652
2015-02-20 13:00:00+00:00,3.7689264,5.8141093,101009.73,289.19824,0.09021127
2015-02-20 14:00:00+00:00,3.2637544,5.3513856,100942.62,289.1407,0.09021127
2015-02-20 15:00:00+00:00,2.7546597,4.7651706,100859.27,289.2558,0.09021127
2015-02-20 16:00:00+00:00,2.3014357,4.3661437,100829.984,289.29898,0.090284824
2015-02-20 17:00:00+00:00,2.0927262,4.247119,100796.375,288.75848,0.090392515
2015-02-20 18:00:00+00:00,2.062703,4.358343,100812.49,288.66235,0.09047921
2015-02-20 19:00:00+00:00,2.595164,4.561937,100858.85,288.91446,0.09047658
2015-02-20 20:00:00+00:00,2.8552628,4.2313104,100880.875,291.1168,0.090392515
2015-02-20 21:00:00+00:00,3.5615578,4.7034926,100915.85,292.1656,0.09027431
2015-02-20 22:00:00+00:00,3.7027915,4.837393,100911.11,294.04556,0.09021915
2015-02-20 23:00:00+00:00,3.9796162,5.2031894,100884.03,294.2033,0.09021127
2015-02-21 00:00:00+00:00,4.0736856,5.41348,100909.01,294.3236,0.09020864
2015-02-21 01:00:00+00:00,3.816886,4.870606,100921.65,294.41168,0.09020864
2015-02-21 02:00:00+00:00,3.4215455,4.201968,100875.6,294.68796,0.09020864
2015-02-21 03:00:00+00:00,4.01639,5.0333652,100862.65,294.57974,0.090213895
2015-02-21 04:00:00+00:00,4.556231,5.8622427,100850.32,294.2367,0.09021652
2015-02-21 05:00:00+00:00,4.5125813,5.833934,100890.14,292.534,0.09021652
2015-02-21 06:00:00+00:00,3.7501347,4.9047832,100909.42,291.82483,0.09021127
2015-02-21 07:00:00+00:00,2.3623276,3.1177518,100978.23,291.13693,0.09020864
2015-02-21 08:00:00+00:00,1.4306655,1.868755,101062.94,289.88553,0.09021127
2015-02-21 09:00:00+00:00,2.107353,2.7348266,101175.25,289.6881,0.0902244
2015-02-21 10:00:00+00:00,2.6588378,3.4413116,101288.305,289.4941,0.09025329
2015-02-21 11:00:00+00:00,3.4219587,4.425446,101269.34,289.5206,0.09069986
2015-02-21 12:00:00+00:00,3.7896798,5.0046406,101320.234,289.478,0.09953916
2015-02-21 13:00:00+00:00,3.7955332,5.3373504,101377.234,289.33008,0.101225585
2015-02-21 14:00:00+00:00,3.673433,5.120829,101371.016,288.91043,0.10169317
2015-02-21 15:00:00+00:00,3.7303934,5.2910585,101416.32,288.91562,0.10173782
2015-02-21 16:00:00+00:00,3.5553966,5.088355,101442.45,288.99677,0.10173782
2015-02-21 17:00:00+00:00,3.856327,5.544523,101489.55,288.88394,0.10173782
2015-02-21 18:00:00+00:00,4.012758,5.7663746,101537.28,289.09003,0.10173782
2015-02-21 19:00:00+00:00,4.269055,6.144454,101621.04,288.7199,0.10150403
2015-02-21 20:00:00+00:00,4.598123,6.366747,101647.38,289.62823,0.100849956
2015-02-21 21:00:00+00:00,4.615323,6.389378,101710.914,289.5085,0.09980972
2015-02-21 22:00:00+00:00,4.550372,5.7250347,101772.234,289.9788,0.096505165
2015-02-21 23:00:00+00:00,4.908761,6.0843754,101769.7,290.1371,0.094164655
2015-02-22 00:00:00+00:00,4.914644,6.149349,101779.61,290.2338,0.092346884
2015-02-22 01:00:00+00:00,4.788608,5.977402,101786.35,290.36157,0.09110965
2015-02-22 02:00:00+00:00,4.7318134,5.887545,101748.11,291.225,0.09067884
2015-02-22 03:00:00+00:00,4.571134,5.7114825,101762.75,291.0863,0.09042667
2015-02-22 04:00:00+00:00,4.330811,5.4699726,101775.92,291.12888,0.090463445
2015-02-22 05:00:00+00:00,4.2925415,5.429741,101756.01,290.1981,0.09038727
2015-02-22 06:00:00+00:00,4.236387,5.3495097,101811.01,290.10428,0.090371504
2015-02-22 07:00:00+00:00,4.0143404,5.1512117,101790.88,290.03925,0.090350494
2015-02-22 08:00:00+00:00,3.590798,4.812005,101885.71,289.00656,0.090347864
2015-02-22 09:00:00+00:00,3.0216591,3.9689398,101931.96,288.90927,0.09036362
2015-02-22 10:00:00+00:00,2.5963764,3.546012,101928.805,288.47412,0.09038989
2015-02-22 11:00:00+00:00,2.4410882,3.3606093,101951.45,288.56448,0.09038201
2015-02-22 12:00:00+00:00,2.3537548,3.2595568,101939.55,288.65198,0.09038989
2015-02-22 13:00:00+00:00,2.5022798,3.465622,101943.766,288.57773,0.09041354
2015-02-22 14:00:00+00:00,2.8663857,3.9072826,101942.29,288.3659,0.090487085
2015-02-22 15:00:00+00:00,3.073456,4.3246694,101956.94,288.39468,0.09051861
2015-02-22 16:00:00+00:00,3.1925554,4.530203,101931.016,288.37048,0.09059478
2015-02-22 17:00:00+00:00,3.206366,4.5034475,101942.39,288.1414,0.090778664
2015-02-22 18:00:00+00:00,2.8292649,4.075927,101960.2,288.10342,0.0909678
2015-02-22 19:00:00+00:00,2.649753,3.4757204,101991.6,287.9284,0.09116481
2015-02-22 20:00:00+00:00,2.554322,3.0429575,101991.6,289.6806,0.09115431
2015-02-22 21:00:00+00:00,2.1697338,2.51352,102002.664,289.93448,0.0909678
2015-02-22 22:00:00+00:00,1.6361036,1.8698152,101990.23,291.41556,0.091141164
2015-02-22 23:00:00+00:00,0.4375999,0.56527376,102034.27,291.51053,0.0918688
2015-02-23 00:00:00+00:00,1.8393068,2.0794563,101918.266,292.09998,0.09109126
2015-02-23 01:00:00+00:00,3.1691296,3.664537,101902.04,292.4482,0.09063682
2015-02-23 02:00:00+00:00,4.432387,5.293972,101811.64,292.42,0.09045294
2015-02-23 03:00:00+00:00,5.0929093,6.32738,101800.89,292.595,0.090282194
2015-02-23 04:00:00+00:00,5.6497235,7.1045065,101746.945,292.67444,0.090240166
2015-02-23 05:00:00+00:00,6.196056,7.9785166,101718.61,291.7523,0.090237536
2015-02-23 06:00:00+00:00,6.1111703,8.051816,101727.875,291.4685,0.090234905
2015-02-23 07:00:00+00:00,4.9358163,6.913249,101689.42,291.13348,0.09022703
2015-02-23 08:00:00+00:00,4.8025455,7.0960755,101698.586,289.4141,0.09022703
2015-02-23 09:00:00+00:00,4.8194833,7.434893,101704.38,289.4446,0.0902244
2015-02-23 10:00:00+00:00,4.845764,7.4016137,101674.67,289.01636,0.09022703
2015-02-23 11:00:00+00:00,5.1231956,7.7655787,101657.81,289.4354,0.09022966
2015-02-23 12:00:00+00:00,5.0507703,7.7807355,101625.57,289.91547,0.090234905
2015-02-23 13:00:00+00:00,4.8295846,7.4781165,101573.2,290.0755,0.090237536
2015-02-23 14:00:00+00:00,4.8304033,7.562752,101496.61,289.7733,0.09029795
2015-02-23 15:00:00+00:00,5.0831256,7.9409685,101461.945,289.6956,0.0904976
2015-02-23 16:00:00+00:00,5.0504527,7.9133906,101439.92,289.54593,0.090852216
2015-02-23 17:00:00+00:00,4.7511983,7.5707884,101383.766,289.07507,0.09123048
2015-02-23 18:00:00+00:00,4.2933545,7.1810946,101357.63,288.8264,0.091811016
2015-02-23 19:00:00+00:00,4.508903,6.7888913,101324.66,288.56967,0.09197387
2015-02-23 20:00:00+00:00,4.574389,6.2707753,101306.53,290.62463,0.091482654
2015-02-23 21:00:00+00:00,4.491086,5.824342,101271.66,291.16113,0.090778664
2015-02-23 22:00:00+00:00,4.309179,5.465263,101205.39,294.04904,0.09033999
2015-02-23 23:00:00+00:00,4.1241746,5.24437,101154.5,294.60565,0.090234905
2015-02-24 00:00:00+00:00,4.0149684,5.1130815,101079.69,294.89,0.09104398
2015-02-24 01:00:00+00:00,4.29842,5.4767814,101021.0,294.99823,0.09038989
2015-02-24 02:00:00+00:00,4.497874,5.7607427,100969.06,294.8411,0.09042667
2015-02-24 03:00:00+00:00,4.7429414,6.1053743,100864.75,294.8405,0.09034523
2015-02-24 04:00:00+00:00,4.869891,6.3872576,100810.59,294.69373,0.09047395
2015-02-24 05:00:00+00:00,5.106984,6.8137193,100761.92,293.50565,0.09030321
2015-02-24 06:00:00+00:00,5.0543447,6.9791417,100730.31,293.19653,0.09025592
2015-02-24 07:00:00+00:00,4.2769895,6.866448,100700.07,292.98642,0.090240166
2015-02-24 08:00:00+00:00,3.6806734,6.367429,100697.016,291.42017,0.09023228
2015-02-24 09:00:00+00:00,3.2253487,5.9658594,100721.14,291.24057,0.09022703
2015-02-24 10:00:00+00:00,3.1885016,5.892589,100685.22,290.7081,0.0902244
2015-02-24 11:00:00+00:00,3.099852,5.9217234,100626.21,290.54922,0.09022178
2015-02-24 12:00:00+00:00,3.0383286,5.8900604,100559.414,290.1365,0.09022178
2015-02-24 13:00:00+00:00,3.034084,5.819177,100489.875,289.8683,0.09021915
2015-02-24 14:00:00+00:00,2.976245,5.704933,100409.484,288.87073,0.09021915
2015-02-24 15:00:00+00:00,2.8719413,5.5244675,100365.445,288.5576,0.09021915
2015-02-24 16:00:00+00:00,2.7545073,5.189646,100292.84,288.31583,0.09021915
2015-02-24 17:00:00+00:00,2.701419,4.9400377,100267.875,287.88467,0.09021915
2015-02-24 18:00:00+00:00,2.6168993,4.7282047,100232.48,287.75574,0.09022178
2015-02-24 19:00:00+00:00,3.0119252,4.565889,100254.07,288.09018,0.09022178
2015-02-24 20:00:00+00:00,2.752987,4.0859857,100232.266,291.9382,0.09021652
2015-02-24 21:00:00+00:00,2.719577,3.6864583,100264.61,293.09637,0.09020864
2015-02-24 22:00:00+00:00,2.094405,3.0389702,100298.12,295.01895,0.09020601
2015-02-24 23:00:00+00:00,3.4526293,4.822865,100324.45,295.44894,0.090213895
2015-02-25 00:00:00+00:00,5.816092,7.962023,100335.09,296.06256,0.0902244
2015-02-25 01:00:00+00:00,9.996675,13.681761,100471.12,293.28403,0.090347864
2015-02-25 02:00:00+00:00,10.809047,14.299673,100622.1,289.81302,0.09052649
2015-02-25 03:00:00+00:00,10.100196,13.330817,100694.59,289.0762,0.09062894
2015-02-25 04:00:00+00:00,9.22455,12.176669,100807.86,288.76538,0.09047395
2015-02-25 05:00:00+00:00,8.828299,11.627607,100858.64,287.36777,0.09037939
2015-02-25 06:00:00+00:00,8.698891,11.556239,100980.86,287.06268,0.09038989
2015-02-25 07:00:00+00:00,7.9723654,10.6497,101036.59,287.22903,0.09061055
2015-02-25 08:00:00+00:00,7.610978,10.12545,101115.305,286.35638,0.090513356
2015-02-25 09:00:00+00:00,7.314792,9.697449,101188.42,286.48993,0.09040566
2015-02-25 10:00:00+00:00,6.635014,8.730274,101220.45,285.47742,0.09030846
2015-02-25 11:00:00+00:00,6.2020164,8.181863,101243.42,285.62305,0.090279564
2015-02-25 12:00:00+00:00,5.5195847,7.372225,101202.65,285.76178,0.090261176
2015-02-25 13:00:00+00:00,4.794814,6.4718122,101171.77,285.66162,0.09024805
2015-02-25 14:00:00+00:00,4.345395,5.8491516,101119.836,285.30185,0.090237536
2015-02-25 15:00:00+00:00,4.120297,5.535286,101103.61,285.4118,0.09023228
2015-02-25 16:00:00+00:00,3.8304815,5.1382585,101091.28,285.49582,0.09022703
2015-02-25 17:00:00+00:00,3.463368,4.82982,101072.52,285.09576,0.09022178
2015-02-25 18:00:00+00:00,3.1048636,4.3768845,101080.32,284.97375,0.09021915
2015-02-25 19:00:00+00:00,2.9193938,3.8411624,101086.44,285.0808,0.09021652
2015-02-25 20:00:00+00:00,2.9104702,3.4505882,101072.734,286.4623,0.09021127
2015-02-25 21:00:00+00:00,2.3092158,2.6794143,101085.695,286.40878,0.09020864
2015-02-25 22:00:00+00:00,1.6333979,1.8778911,101069.68,287.6832,0.09020601
2015-02-25 23:00:00+00:00,1.0708188,1.2369784,101040.6,287.76724,0.09021915
2015-02-26 00:00:00+00:00,0.91049564,1.0471399,100959.37,287.9319,0.09025592
2015-02-26 01:00:00+00:00,1.1120247,1.2280139,100882.766,288.184,0.09020864
2015-02-26 02:00:00+00:00,1.4390011,1.5353491,100803.96,288.91562,0.09020601
2015-02-26 03:00:00+00:00,1.9273221,2.0521545,100743.8,289.20514,0.09020601
2015-02-26 04:00:00+00:00,2.9984658,3.2948625,100691.33,289.07275,0.09021127
2015-02-26 05:00:00+00:00,3.6138375,4.0507584,100645.914,288.42288,0.09021652
2015-02-26 06:00:00+00:00,4.8648925,5.744418,100616.1,288.45685,0.09022178
2015-02-26 07:00:00+00:00,5.5188413,6.990396,100578.8,287.92957,0.09022966
2015-02-26 08:00:00+00:00,5.407626,7.3088827,100593.87,286.18427,0.09022966
2015-02-26 09:00:00+00:00,4.9422846,6.9205837,100649.81,285.9569,0.09022966
2015-02-26 10:00:00+00:00,4.4216948,6.260362,100648.445,284.71643,0.09022703
2015-02-26 11:00:00+00:00,4.127544,6.162482,100622.1,284.84653,0.09022178
2015-02-26 12:00:00+00:00,3.9233348,6.0042734,100583.96,285.0077,0.09021915
2015-02-26 13:00:00+00:00,3.7412243,5.8928847,100510.63,285.1211,0.09021652
2015-02-26 14:00:00+00:00,3.8418193,6.076581,100460.8,284.57715,0.09021652
2015-02-26 15:00:00+00:00,3.7457688,5.9879136,100435.19,284.68076,0.09021652
2015-02-26 16:00:00+00:00,3.5296433,5.735696,100405.586,284.75214,0.09021652
2015-02-26 17:00:00+00:00,3.2990916,5.454578,100389.88,284.26285,0.09021652
2015-02-26 18:00:00+00:00,3.0582967,5.1634226,100403.375,284.1834,0.09021915
2015-02-26 19:00:00+00:00,3.150295,4.6928997,100447.09,284.30255,0.09021915
2015-02-26 20:00:00+00:00,2.5193515,3.1967337,100458.58,288.55356,0.090213895
2015-02-26 21:00:00+00:00,2.053072,2.3865392,100526.33,289.15048,0.09020864
2015-02-26 22:00:00+00:00,1.9782691,2.222306,100548.14,291.48865,0.09020864
2015-02-26 23:00:00+00:00,1.6071321,1.7482986,100552.35,292.009,0.09020864
2015-02-27 00:00:00+00:00,1.4313086,1.4830414,100495.56,292.4344,0.09020864
2015-02-27 01:00:00+00:00,2.0983725,2.1911578,100484.08,292.70898,0.09021127
2015-02-27 02:00:00+00:00,2.7095897,2.9396772,100453.734,293.07565,0.090213895
2015-02-27 03:00:00+00:00,3.2401326,3.6501796,100447.2,293.27884,0.09021915
2015-02-27 04:00:00+00:00,3.8839474,4.5150886,100428.87,293.30475,0.0902244
2015-02-27 05:00:00+00:00,4.391098,5.2919593,100456.69,292.2623,0.0902244
2015-02-27 06:00:00+00:00,4.8804646,6.166225,100466.8,291.84323,0.09022178
2015-02-27 07:00:00+00:00,4.675892,6.6425157,100484.29,291.17148,0.09021915
2015-02-27 08:00:00+00:00,4.3137646,6.654045,100553.195,288.8454,0.09021652
2015-02-27 09:00:00+00:00,4.146738,6.75119,100633.375,288.47757,0.090213895
2015-02-27 10:00:00+00:00,4.4205017,7.2078624,100638.86,287.99405,0.09021652
2015-02-27 11:00:00+00:00,4.733872,7.6080985,100591.66,288.21106,0.09022178
2015-02-27 12:00:00+00:00,4.560462,7.472912,100549.51,288.2738,0.0902244
2015-02-27 13:00:00+00:00,4.1227283,6.967227,100538.766,288.44763,0.09022966
2015-02-27 14:00:00+00:00,3.5822113,6.29578,100498.516,288.20645,0.090326846
2015-02-27 15:00:00+00:00,2.9119852,5.3643336,100512.42,288.17477,0.090531744
2015-02-27 16:00:00+00:00,2.2968516,4.345769,100497.14,287.88235,0.09083383
2015-02-27 17:00:00+00:00,1.9208931,3.49665,100499.46,287.00168,0.09111227
2015-02-27 18:00:00+00:00,1.7198719,3.031585,100535.28,286.48303,0.09134081
2015-02-27 19:00:00+00:00,2.1579316,3.0122507,100597.13,286.37598,0.09138021
2015-02-27 20:00:00+00:00,1.9779066,2.8713233,100592.71,289.2063,0.091086
2015-02-27 21:00:00+00:00,1.7685009,2.1522226,100623.055,290.41684,0.09062368
2015-02-27 22:00:00+00:00,1.4782614,1.7365001,100609.67,293.8729,0.09031372
2015-02-27 23:00:00+00:00,1.3432827,1.6199062,100585.016,294.68683,0.09022703
